stt,area,page,cntyCd,baseYy,reffNoNm,prlstClsfSrno
14267,EU,10,DE,2024,DEBTI19259/24-1,1328
14268,EU,10,ES,2024,ESBTIESBTI2024SOL458,41
14269,EU,10,SI,2024,SIBTI2024/0046,1
14270,EU,10,DE,2024,DEBTI17463/24-1,904
14271,EU,10,PL,2024,PLBTIWIT-2024-000794,10
14272,EU,10,SI,2024,SIBTI2024/0047,2
14273,EU,10,DE,2024,DEBTI21202/24-1,1745
14274,EU,10,DE,2024,DEBTI11786/24-1,164
14275,EU,10,PL,2024,PLBTIWIT-2024-000791,7
14276,EU,10,DE,2024,DEBTI13790/24-1,389
14277,EU,10,DE,2024,DEBTI19373/24-1,1339
14278,EU,10,DE,2024,DEBTI8399/24-1,6206
14279,EU,10,DE,2024,DEBTI21343/24-1,1790
14280,EU,10,DE,2024,DEBTI16641/24-1,778
14281,EU,10,DE,2024,DEBTI16350/24-1,748
14282,EU,10,DE,2024,DEBTI14513/24-1,496
14283,EU,10,DE,2024,DEBTI17455/24-1,901
14284,EU,10,DE,2024,DEBTI20396/24-1,1581
14285,EU,10,DE,2024,DEBTI18151/24-1,1054
14286,EU,10,DE,2024,DEBTI19275/24-1,1331
14287,EU,10,DE,2024,DEBTI16040/24-1,691
14288,EU,10,DE,2024,DEBTI16251/24-1,729
14289,EU,10,DE,2024,DEBTI16590/24-1,774
14290,EU,10,DE,2024,DEBTI11308/24-1,103
14291,EU,10,PL,2024,PLBTIWIT-2024-000799,15
14292,EU,10,DE,2024,DEBTI20019/24-1,1488
14293,EU,10,DE,2024,DEBTI21403/24-1,1800
14294,EU,10,DE,2024,DEBTI18033/24-1,1025
14295,EU,10,DE,2024,DEBTI16893/24-1,799
14296,EU,10,DE,2024,DEBTI17993/24-1,1018
14297,EU,10,DE,2024,DEBTI17279/24-1,881
14298,EU,10,DE,2024,DEBTI8113/24-2,6181
14299,EU,10,DE,2024,DEBTI13839/24-1,397
14300,EU,10,SI,2024,SIBTI2024/0056,7
14301,EU,10,SI,2024,SIBTI2024/0057,8
14302,EU,10,SI,2024,SIBTI2024/0062,12
14303,EU,10,DE,2024,DEBTI16113/24-1,703
14304,EU,10,DE,2024,DEBTI18252/24-1,1084
14305,EU,10,DE,2024,DEBTI17086/24-1,837
14306,EU,10,SI,2024,SIBTI2024/0059,9
14307,EU,10,DE,2024,DEBTI18276/24-1,1088
14308,EU,10,DE,2024,DEBTI19432/24-1,1348
14309,EU,10,DE,2024,DEBTI40465/23-1,5840
14310,EU,10,DE,2024,DEBTI8822/24-2,6228
14311,EU,10,SE,2024,SEBTITV-2024-05763,2
14312,EU,10,DE,2024,DEBTI19415/24-1,1347
14313,EU,10,SI,2024,SIBTI2024/0061,11
14314,EU,10,PL,2024,PLBTIWIT-2024-000790,6
14315,EU,10,DE,2024,DEBTI25764/24-1,2922
14316,EU,10,DE,2024,DEBTI25525/24-1,2847
14317,EU,10,DE,2024,DEBTI12399/24-1,236
14318,EU,10,DE,2024,DEBTI24661/24-1,2564
14319,EU,10,CZ,2024,CZBTI37/111795/2024-580000-04/01,144
14320,EU,10,DE,2024,DEBTI16518/24-1,769
14321,EU,10,DE,2024,DEBTI13177/24-1,340
14322,EU,10,FR,2024,FRBTIFR-BTI-2024-03781,577
14323,EU,10,DE,2024,DEBTI23165/24-1,2210
14324,EU,10,DE,2024,DEBTI14525/24-1,497
14325,EU,10,CZ,2024,CZBTI50/111812/2024-580000-04/01,358
14326,EU,10,DE,2024,DEBTI23569/24-1,2303
14327,EU,10,CZ,2024,CZBTI41/152107/2024-580000-04/01,172
14328,EU,10,DE,2024,DEBTI10115/24-1,11
14329,EU,10,DE,2024,DEBTI12984/24-1,298
14330,EU,10,DE,2024,DEBTI15979/24-1,679
14331,EU,10,DE,2024,DEBTI15978/24-1,678
14332,EU,10,FR,2024,FRBTIFR-BTI-2024-03336,421
14333,EU,10,DE,2024,DEBTI25666/24-1,2884
14334,EU,10,CZ,2024,CZBTI43/119748/2024-580000-04/01,207
14335,EU,10,DE,2024,DEBTI13046/24-1,325
14336,EU,10,DE,2024,DEBTI24353/24-1,2484
14337,EU,10,DE,2024,DEBTI26333/24-1,3089
14338,EU,10,DE,2024,DEBTI11055/24-1,70
14339,EU,10,AT,2024,ATBTI2024000303-DEC,84
14340,EU,10,DE,2024,DEBTI5062/24-1,5991
14341,EU,10,FR,2024,FRBTIFR-BTI-2024-03620,508
14342,EU,10,FR,2024,FRBTIFR-BTI-2024-03528,482
14343,EU,10,DE,2024,DEBTI13119/24-1,334
14344,EU,10,CZ,2024,CZBTI50/111191/2024-580000-04/01,357
14345,EU,10,DE,2024,DEBTI15965/24-1,675
14346,EU,10,DE,2024,DEBTI18976/24-1,1237
14347,EU,10,DE,2024,DEBTI24850/24-1,2635
14348,EU,10,DE,2024,DEBTI11375/24-1,114
14349,EU,10,DE,2024,DEBTI24587/24-1,2533
14350,EU,10,FR,2024,FRBTIFR-BTI-2024-02206,188
14351,EU,10,DE,2024,DEBTI19164/24-1,1289
14352,EU,10,DE,2024,DEBTI16831/24-1,795
14353,EU,10,FR,2024,FRBTIFR-BTI-2024-03219,393
14354,EU,10,DE,2024,DEBTI25698/24-1,2900
14355,EU,10,FR,2024,FRBTIFR-BTI-2024-03220,394
14356,EU,10,DE,2024,DEBTI16143/24-1,706
14357,EU,10,FR,2024,FRBTIFR-BTI-2024-03893,622
14358,EU,10,FR,2024,FRBTIFR-BTI-2024-03195,388
14359,EU,10,FR,2024,FRBTIFR-BTI-2024-03015,352
14360,EU,10,DE,2024,DEBTI26322/24-1,3082
14361,EU,10,CZ,2024,CZBTI34/141657/2024-580000-04/01,106
14362,EU,10,DE,2024,DEBTI24807/24-1,2619
14363,EU,10,DE,2024,DEBTI25462/24-1,2834
14364,EU,10,DE,2024,DEBTI25002/24-1,2689
14365,EU,10,DE,2024,DEBTI24869/24-1,2646
14366,EU,10,DE,2024,DEBTI13214/24-1,343
14367,EU,10,DE,2024,DEBTI11655/24-1,156
14368,EU,10,DE,2024,DEBTI22066/24-1,1942
14369,EU,10,DE,2024,DEBTI22079/24-1,1954
14370,EU,10,DE,2024,DEBTI22072/24-1,1948
14371,EU,10,DE,2024,DEBTI22071/24-1,1947
14372,EU,10,DE,2024,DEBTI23153/24-1,2204
14373,EU,10,DE,2024,DEBTI19194/24-1,1306
14374,EU,10,DE,2024,DEBTI22080/24-1,1955
14375,EU,10,DE,2024,DEBTI12927/24-1,288
14376,EU,10,DE,2024,DEBTI22073/24-1,1949
14377,EU,10,DE,2024,DEBTI10364/24-1,29
14378,EU,10,CZ,2024,CZBTI34/144726/2024-580000-04/01,109
14379,EU,10,CZ,2024,CZBTI34/144727/2024-580000-04/01,110
14380,EU,10,DE,2024,DEBTI24339/24-1,2479
14381,EU,10,DE,2024,DEBTI20480/24-1,1605
14382,EU,10,IT,2024,ITBTIIT922104-2024-BTI0163,91
14383,EU,10,DE,2024,DEBTI10216/24-1,20
14384,EU,10,DE,2024,DEBTI24737/24-1,2591
14385,EU,10,DE,2024,DEBTI22078/24-1,1953
14386,EU,10,DE,2024,DEBTI27053/24-1,3278
14387,EU,10,DE,2024,DEBTI23567/24-1,2302
14388,EU,10,DE,2024,DEBTI19184/24-1,1299
14389,EU,10,DE,2024,DEBTI12434/24-1,249
14390,EU,10,LV,2024,LVBTILV009999-2024-BTI40,25
14391,EU,10,SK,2024,SKBTI302715/24/142,9
14392,EU,10,DE,2024,DEBTI3554/24-1,5352
14393,EU,10,DK,2024,DKBTI24-0278411,6
14394,EU,10,IT,2024,ITBTIIT922104-2024-BTI0159,88
14395,EU,10,DE,2024,DEBTI25078/24-1,2728
14396,EU,10,DE,2024,DEBTI22278/24-1,1991
14397,EU,10,CZ,2024,CZBTI51/118242/2024-580000-04/01,393
14398,EU,10,RO,2024,ROBTI2024/004688,12
14399,EU,10,IT,2024,ITBTIIT922104-2024-BTI0164,92
14400,EU,10,DK,2024,DKBTI24-0482600,49
14401,EU,10,DE,2024,DEBTI22067/24-1,1943
14402,EU,10,DE,2024,DEBTI25771/24-1,2928
14403,EU,10,DE,2024,DEBTI12465/24-1,251
14404,EU,10,DE,2024,DEBTI26332/24-1,3088
14405,EU,10,LV,2024,LVBTILV009999-2024-BTI47,32
14406,EU,10,DE,2024,DEBTI11600/24-1,142
14407,EU,10,DE,2024,DEBTI20136/24-1,1523
14408,EU,10,DE,2024,DEBTI17083/24-1,836
14409,EU,10,DE,2024,DEBTI22076/24-1,1951
14410,EU,10,CZ,2024,CZBTI51/118283/2024-580000-04/01,394
14411,EU,10,DE,2024,DEBTI25236/24-1,2775
14412,EU,10,DE,2024,DEBTI25625/24-1,2871
14413,EU,10,DE,2024,DEBTI22069/24-1,1945
14414,EU,10,DE,2024,DEBTI22070/24-1,1946
14415,EU,10,DE,2024,DEBTI19686/24-1,1407
14416,EU,10,DE,2024,DEBTI22083/24-1,1958
14417,EU,10,CZ,2024,CZBTI47/141791/2024-580000-04/01,309
14418,EU,10,DE,2024,DEBTI22081/24-1,1956
14419,EU,10,DE,2024,DEBTI22082/24-1,1957
14420,EU,10,DE,2024,DEBTI23472/24-1,2276
14421,EU,10,DE,2024,DEBTI19314/24-1,1335
14422,EU,10,DE,2024,DEBTI24406/24-1,2495
14423,EU,10,DE,2024,DEBTI28286/24-1,3698
14424,EU,10,DE,2024,DEBTI24548/24-1,2522
14425,EU,10,LV,2024,LVBTILV009999-2024-BTI57,42
14426,EU,10,DE,2024,DEBTI24754/24-1,2597
14427,EU,10,LV,2024,LVBTILV009999-2024-BTI45,30
14428,EU,10,DE,2024,DEBTI17493/24-1,916
14429,EU,10,CZ,2024,CZBTI34/144692/2024-580000-04/01,108
14430,EU,10,DE,2024,DEBTI17479/24-1,912
14431,EU,10,DE,2024,DEBTI5012/24-1,5981
14432,EU,10,CZ,2024,CZBTI37/111796/2024-580000-04/01,145
14433,EU,10,DE,2024,DEBTI23599/24-1,2310
14434,EU,10,DE,2024,DEBTI13129/24-1,337
14435,EU,10,DE,2024,DEBTI16283/24-1,735
14436,EU,10,DE,2024,DEBTI24808/24-1,2620
14437,EU,10,LV,2024,LVBTILV009999-2024-BTI42,27
14438,EU,10,DE,2024,DEBTI16239/24-1,726
14439,EU,10,DE,2024,DEBTI22586/24-1,2059
14440,EU,10,CZ,2024,CZBTI43/119749/2024-580000-04/01,208
14441,EU,10,DE,2024,DEBTI22068/24-1,1944
14442,EU,10,DE,2024,DEBTI27226/24-1,3341
14443,EU,10,LV,2024,LVBTILV009999-2024-BTI36,21
14444,EU,10,DE,2024,DEBTI25816/24-1,2942
14445,EU,10,CZ,2024,CZBTI50/111814/2024-580000-04/01,360
14446,EU,10,DE,2024,DEBTI22077/24-1,1952
14447,EU,10,DE,2024,DEBTI14750/24-1,524
14448,EU,10,DE,2024,DEBTI7267/24-1,6138
14449,EU,10,DE,2024,DEBTI17774/24-1,961
14450,EU,10,DE,2024,DEBTI26708/24-1,3185
14451,EU,10,LV,2024,LVBTILV009999-2024-BTI39,24
14452,EU,10,DE,2024,DEBTI13926/24-1,417
14453,EU,10,DE,2024,DEBTI12404/24-1,238
14454,EU,10,DE,2024,DEBTI14155/24-1,457
14455,EU,10,DE,2024,DEBTI27626/24-1,3491
14456,EU,10,DE,2024,DEBTI17473/24-1,908
14457,EU,10,LV,2024,LVBTILV009999-2024-BTI50,35
14458,EU,10,ES,2024,ESBTIESBTI2024SOL488,51
14459,EU,10,LV,2024,LVBTILV009999-2024-BTI52,37
14460,EU,10,LV,2024,LVBTILV009999-2024-BTI51,36
14461,EU,10,DE,2024,DEBTI14876/24-1,540
14462,EU,10,DE,2024,DEBTI8549/24-1,6213
14463,EU,10,DE,2024,DEBTI15671/24-1,628
14464,EU,10,CZ,2024,CZBTI45/111193/2024-580000-04/01,227
14465,EU,10,DE,2024,DEBTI14433/24-1,489
14466,EU,10,CZ,2024,CZBTI50/111813/2024-580000-04/01,359
14467,EU,10,DE,2024,DEBTI12274/24-1,225
14468,EU,10,FR,2024,FRBTIFR-BTI-2024-01912,142
14469,EU,10,DE,2024,DEBTI17487/24-1,914
14470,EU,10,DE,2024,DEBTI7714/24-1,6159
14471,EU,10,DE,2024,DEBTI7274/24-1,6139
14472,EU,10,DE,2024,DEBTI3167/24-1,4521
14473,EU,10,DE,2024,DEBTI5664/24-1,6066
14474,EU,10,LV,2024,LVBTILV009999-2024-BTI48,33
14475,EU,10,LV,2024,LVBTILV009999-2024-BTI49,34
14476,EU,10,FR,2024,FRBTIFR-BTI-2024-02233,193
14477,EU,10,ES,2024,ESBTIESBTI2024SOL503,61
14478,EU,10,DE,2024,DEBTI16083/24-1,698
14479,EU,10,DE,2024,DEBTI6745/24-1,6123
14480,EU,10,IT,2024,ITBTIIT922104-2024-BTI0160,89
14481,EU,10,DE,2024,DEBTI15972/24-1,676
14482,EU,10,DE,2024,DEBTI26864/24-1,3248
14483,EU,10,DE,2024,DEBTI8926/24-1,6233
14484,EU,10,DE,2024,DEBTI1027/24-1,24
14485,EU,10,DE,2024,DEBTI17909/24-1,995
14486,EU,10,DE,2024,DEBTI17468/24-1,907
14487,EU,10,DE,2024,DEBTI41414/23-2,5866
14488,EU,10,DE,2024,DEBTI6663/24-1,6116
14489,EU,10,DE,2024,DEBTI14897/24-1,548
14490,EU,10,DE,2024,DEBTI6662/24-1,6115
14491,EU,10,DE,2024,DEBTI6734/24-1,6122
14492,EU,10,DE,2024,DEBTI41414/23-1,5865
14493,EU,10,FR,2024,FRBTIFR-BTI-2023-08202,17
14494,EU,10,DE,2024,DEBTI18523/24-1,1154
14495,EU,10,DE,2024,DEBTI14244/24-1,467
14496,EU,10,ES,2024,ESBTIESBTI2024SOL501,59
14497,EU,10,DE,2024,DEBTI8761/24-1,6224
14498,EU,10,DE,2024,DEBTI846/24-1,6210
14499,EU,10,DE,2024,DEBTI8201/24-2,6191
14500,EU,10,DE,2024,DEBTI10115/24-2,12
14501,EU,10,DE,2024,DEBTI19226/24-1,1320
14502,EU,10,DE,2024,DEBTI23050/24-1,2184
14503,EU,10,DE,2024,DEBTI23041/24-1,2180
14504,EU,10,DE,2024,DEBTI22630/24-1,2070
14506,EU,10,DE,2024,DEBTI21891/24-1,1898
14507,EU,10,DE,2024,DEBTI22650/24-1,2083
14508,EU,10,DE,2024,DEBTI22871/24-1,2135
14510,EU,10,DE,2024,DEBTI21900/24-1,1900
14511,EU,10,DE,2024,DEBTI21990/24-1,1923
14512,EU,10,DE,2024,DEBTI20871/24-1,1704
14513,EU,10,DE,2024,DEBTI16311/24-1,744
14514,EU,10,DE,2024,DEBTI19101/24-1,1263
14515,EU,10,DE,2024,DEBTI17566/24-1,937
14518,EU,10,DE,2024,DEBTI22197/24-1,1973
14519,EU,10,DE,2024,DEBTI6729/24-1,6121
14520,EU,10,DE,2024,DEBTI22065/24-1,1941
14521,EU,10,DE,2024,DEBTI22949/24-1,2158
14522,EU,10,DE,2024,DEBTI23192/24-1,2221
14525,EU,10,DE,2024,DEBTI32380/23-1,4702
14527,EU,10,DE,2024,DEBTI22752/24-1,2114
14529,EU,10,DE,2024,DEBTI6861/24-1,6129
14530,EU,10,DE,2024,DEBTI17068/24-1,832
14533,EU,10,DE,2024,DEBTI14300/24-1,479
14536,EU,10,DE,2024,DEBTI13680/24-1,379
14537,EU,10,DE,2024,DEBTI24944/24-1,2676
14538,EU,10,DE,2024,DEBTI16120/24-1,704
14540,EU,10,DE,2024,DEBTI11397/24-1,120
14541,EU,10,DE,2024,DEBTI15361/24-1,601
14542,EU,10,DE,2024,DEBTI2140/24-1,1799
14544,EU,10,IE,2024,IEBTIIENEN004-2024-BTI213,183
14545,EU,10,DE,2024,DEBTI9291/24-1,6247
14546,EU,10,DE,2024,DEBTI19847/24-1,1444
14551,EU,10,DE,2024,DEBTI22198/24-1,1974
14554,EU,10,DE,2024,DEBTI53663/23-1,6048
14557,EU,10,DE,2024,DEBTI14031/24-1,440
14559,EU,10,DE,2024,DEBTI22858/24-1,2131
14561,EU,10,DE,2024,DEBTI23020/24-1,2169
14562,EU,10,DE,2024,DEBTI25772/24-1,2929
14569,EU,10,DE,2024,DEBTI14029/24-1,439
14571,EU,10,DE,2024,DEBTI23122/24-1,2194
14579,EU,10,DE,2024,DEBTI22199/24-1,1975
14580,EU,10,DE,2024,DEBTI15478/24-1,612
14585,EU,10,DE,2024,DEBTI25770/24-1,2927
14588,EU,10,DE,2024,DEBTI11039/24-1,69
14594,EU,10,DE,2024,DEBTI23671/24-1,2342
14608,EU,10,DE,2024,DEBTI23201/24-1,2225
14613,EU,10,DE,2024,DEBTI23438/24-1,2267
14614,EU,10,DE,2024,DEBTI3159/24-1,4493
14621,EU,10,DE,2024,DEBTI30624/23-1,4251
14631,EU,10,DE,2024,DEBTI24880/24-1,2651
14633,EU,10,DE,2024,DEBTI38251/23-1,5716
14638,EU,10,DE,2024,DEBTI13672/24-1,378
14641,EU,10,DE,2024,DEBTI13570/24-1,368
14642,EU,10,DE,2024,DEBTI24501/24-1,2512
14644,EU,10,DE,2024,DEBTI14882/24-1,542
14652,EU,10,DE,2024,DEBTI11391/24-1,116
14654,EU,10,DE,2024,DEBTI9395/24-1,6265
14657,EU,10,DE,2024,DEBTI12765/24-1,272
14660,EU,10,DE,2024,DEBTI12797/24-1,273
14662,EU,10,DE,2024,DEBTI8108/24-1,6179
14663,EU,10,DE,2024,DEBTI15521/24-1,614
14668,EU,10,DE,2024,DEBTI8137/24-1,6183
14670,EU,10,DE,2024,DEBTI21954/24-1,1911
14671,EU,10,DE,2024,DEBTI4402/24-1,5899
14675,EU,10,DE,2024,DEBTI18352/24-1,1108
14676,EU,10,DE,2024,DEBTI35673/23-1,5375
14678,EU,10,DE,2024,DEBTI5128/24-1,6007
14679,EU,10,DE,2024,DEBTI28910/23-1,3820
14685,EU,10,DE,2024,DEBTI13688/24-1,380
14686,EU,10,DE,2024,DEBTI8300/24-1,6195
14691,EU,10,DE,2024,DEBTI10875/24-1,60
14700,EU,10,DE,2024,DEBTI9677/24-1,6294
14701,EU,10,DE,2024,DEBTI49283/23-1,5965
14710,EU,10,DE,2024,DEBTI19117/24-1,1271
14723,EU,10,DE,2024,DEBTI18549/24-1,1162
14725,EU,10,DE,2024,DEBTI17143/24-1,865
14735,EU,10,DE,2024,DEBTI15496/24-1,613
14738,EU,10,DE,2024,DEBTI23197/24-1,2224
14744,EU,10,DE,2024,DEBTI23503/24-1,2283
14749,EU,10,DE,2024,DEBTI17140/24-1,863
14751,EU,10,DE,2024,DEBTI21964/24-1,1914
14752,EU,10,DE,2024,DEBTI24652/24-1,2560
14761,EU,10,DE,2024,DEBTI23293/24-1,2248
14763,EU,10,DE,2024,DEBTI22064/24-1,1940
14765,EU,10,DE,2024,DEBTI26344/24-1,3099
14767,EU,10,DE,2024,DEBTI19604/24-1,1389
14774,EU,10,DE,2024,DEBTI23764/24-1,2383
14777,EU,10,DE,2024,DEBTI23097/24-1,2191
14791,EU,10,DE,2024,DEBTI22216/24-1,1977
14800,EU,10,DE,2024,DEBTI23502/24-1,2282
14842,EU,11,DE,2024,DEBTI326/24-1,4725
14886,EU,11,DE,2024,DEBTI19505/24-1,1369
14887,EU,11,DE,2024,DEBTI10816/24-1,59
14888,EU,11,DE,2024,DEBTI9225/24-1,6243
14889,EU,11,DE,2024,DEBTI17079/24-1,835
14890,EU,11,DE,2024,DEBTI8055/24-1,6176
14892,EU,11,DE,2024,DEBTI11780/24-1,162
14893,EU,11,DE,2024,DEBTI7523/24-1,6147
14894,EU,11,DE,2024,DEBTI4653/24-1,5929
14896,EU,11,DE,2024,DEBTI19724/24-1,1414
14897,EU,11,DE,2024,DEBTI9164/24-1,6242
14898,EU,11,DE,2024,DEBTI13537/24-1,360
14899,EU,11,DE,2024,DEBTI12498/24-1,258
14900,EU,11,DE,2024,DEBTI23551/24-1,2293
14901,EU,11,DE,2024,DEBTI12051/24-1,201
14902,EU,11,DE,2024,DEBTI13438/24-1,354
14903,EU,11,DE,2024,DEBTI22010/24-1,1926
14905,EU,11,DE,2024,DEBTI25194/24-1,2772
14906,EU,11,DE,2024,DEBTI9868/24-1,6313
14908,EU,11,DE,2024,DEBTI18349/24-1,1105
14909,EU,11,DE,2024,DEBTI17618/24-1,943
14910,EU,11,DE,2024,DEBTI12691/24-1,269
14912,EU,11,DE,2024,DEBTI19188/24-1,1303
14913,EU,11,DE,2024,DEBTI19187/24-1,1302
14914,EU,11,DE,2024,DEBTI21523/24-1,1834
14915,EU,11,DE,2024,DEBTI21945/24-1,1908
14916,EU,11,DE,2024,DEBTI21926/24-1,1907
14918,EU,11,DE,2024,DEBTI14832/24-1,532
14919,EU,11,DE,2024,DEBTI22019/24-1,1928
14920,EU,11,DE,2024,DEBTI21904/24-1,1903
14921,EU,11,DE,2024,DEBTI13308/24-1,346
14922,EU,11,DE,2024,DEBTI14997/24-1,568
14923,EU,11,DE,2024,DEBTI16402/24-1,755
14924,EU,11,DE,2024,DEBTI11462/24-1,124
14925,EU,11,DE,2024,DEBTI9800/24-1,6305
14926,EU,11,DE,2024,DEBTI8732/24-1,6220
14927,EU,11,DE,2024,DEBTI20142/24-1,1526
14928,EU,11,DE,2024,DEBTI9241/24-1,6244
14929,EU,11,DE,2024,DEBTI19861/24-1,1450
14930,EU,11,DE,2024,DEBTI11490/24-1,129
14931,EU,11,DE,2024,DEBTI22178/24-1,1968
14933,EU,11,DE,2024,DEBTI23049/24-1,2183
14934,EU,11,DE,2024,DEBTI9247/24-1,6245
14935,EU,11,DE,2024,DEBTI13972/24-1,427
14937,EU,11,DE,2024,DEBTI11072/24-1,73
14947,EU,11,DE,2024,DEBTI18358/24-1,1113
14949,EU,11,DE,2024,DEBTI17810/24-1,964
14951,EU,11,DE,2024,DEBTI24865/24-1,2643
14953,EU,11,DE,2024,DEBTI18978/24-1,1238
14954,EU,11,DE,2024,DEBTI28043/23-1,3638
14957,EU,11,DE,2024,DEBTI17148/24-1,868
14958,EU,11,DE,2024,DEBTI14707/24-1,519
14959,EU,11,DE,2024,DEBTI18814/24-1,1205
14960,EU,11,DE,2024,DEBTI12146/24-1,209
14961,EU,11,DE,2024,DEBTI14490/24-1,494
14963,EU,11,DE,2024,DEBTI16279/24-1,733
14964,EU,11,DE,2024,DEBTI16485/24-1,762
15014,EU,11,IE,2024,IEBTIIENEN004-2024-BTI190,163
15507,EU,11,DE,2024,DEBTI19687/24-1,1408
15508,EU,11,DE,2024,DEBTI17087/24-1,838
15576,EU,11,IE,2024,IEBTIIENEN004-2024-BTI209,179
15629,EU,11,IE,2024,IEBTIIENEN004-2024-BTI205,177
16110,EU,12,IE,2024,IEBTIIENEN004-2024-BTI204,176
16369,EU,12,IE,2024,IEBTIIENEN004-2024-BTI195,167
16638,EU,12,BE,2024,BEBTIDT.50.015.548,31
16640,EU,12,BE,2024,BEBTIDT.50.015.549,32
16660,EU,12,BE,2024,BEBTIDT.50.015.550,33
16676,EU,12,IE,2024,IEBTIIENEN004-2024-BTI201,174
16799,EU,12,IE,2024,IEBTIIENEN004-2024-BTI140,118
16822,EU,12,IE,2024,IEBTIIENEN004-2024-BTI181,156
16824,EU,12,IE,2024,IEBTIIENEN004-2024-BTI196,168
16920,EU,13,ES,2024,ESBTIESBTI2024SOL423,37
16929,EU,13,IE,2024,IEBTIIENEN004-2024-BTI182,157
16936,EU,13,IE,2024,IEBTIIENEN004-2024-BTI184,158
16940,EU,13,IE,2024,IEBTIIENEN004-2024-BTI187,160
16941,EU,13,IE,2024,IEBTIIENEN004-2024-BTI185,159
17121,EU,13,IE,2024,IEBTIIENEN004-2024-BTI200,173
17951,EU,14,IE,2024,IEBTIIENEN004-2024-BTI202,175
18083,EU,14,IE,2024,IEBTIIENEN004-2024-BTI197,169
18483,EU,14,IE,2024,IEBTIIENEN004-2024-BTI170,148
18489,EU,14,ES,2024,ESBTIESBTI2024SOL366,23
18523,EU,14,ES,2024,ESBTIESBTI2024SOL375,28
18525,EU,14,ES,2024,ESBTIESBTI2024SOL374,27
18533,EU,14,ES,2024,ESBTIESBTI2024SOL370,25
18534,EU,14,ES,2024,ESBTIESBTI2024SOL373,26
18535,EU,14,ES,2024,ESBTIESBTI2024SOL368,24
18882,EU,15,IE,2024,IEBTIIENEN004-2024-BTI178,153
18887,EU,15,IE,2024,IEBTIIENEN004-2024-BTI191,164
18945,EU,15,IE,2024,IEBTIIENEN004-2024-BTI180,155
18984,EU,15,IE,2024,IEBTIIENEN004-2024-BTI194,166
19113,EU,15,IE,2024,IEBTIIENEN004-2024-BTI189,161
19147,EU,15,IE,2024,IEBTIIENEN004-2024-BTI192,165
19695,EU,15,IE,2024,IEBTIIENEN004-2024-BTI168,146
19879,EU,16,IE,2024,IEBTIIENEN004-2024-BTI173,151
19928,EU,16,IE,2024,IEBTIIENEN004-2024-BTI144,122
19967,EU,16,IE,2024,IEBTIIENEN004-2024-BTI166,144
19996,EU,16,IE,2024,IEBTIIENEN004-2024-BTI165,143
19997,EU,16,IE,2024,IEBTIIENEN004-2024-BTI164,142
19998,EU,16,IE,2024,IEBTIIENEN004-2024-BTI163,141
20042,EU,16,IE,2024,IEBTIIENEN004-2024-BTI172,150
20043,EU,16,IE,2024,IEBTIIENEN004-2024-BTI157,136
20048,EU,16,IE,2024,IEBTIIENEN004-2024-BTI171,149
20057,EU,16,IE,2024,IEBTIIENEN004-2024-BTI177,152
20062,EU,16,IE,2024,IEBTIIENEN004-2024-BTI156,135
20082,EU,16,IE,2024,IEBTIIENEN004-2024-BTI167,145
20274,EU,16,IE,2024,IEBTIIENEN004-2024-BTI151,130
20279,EU,16,IE,2024,IEBTIIENEN004-2024-BTI143,121
20506,EU,16,IE,2024,IEBTIIENEN004-2024-BTI152,131
20754,EU,16,IE,2024,IEBTIIENEN004-2024-BTI141,119
21043,EU,17,IE,2024,IEBTIIENEN004-2024-BTI135,115
21071,EU,17,IE,2024,IEBTIIENEN004-2024-BTI146,124
21093,EU,17,IE,2024,IEBTIIENEN004-2024-BTI133,113
21154,EU,17,IE,2024,IEBTIIENEN004-2024-BTI150,129
21198,EU,17,IE,2024,IEBTIIENEN004-2024-BTI153,132
21219,EU,17,IE,2024,IEBTIIENEN004-2024-BTI148,126
21267,EU,17,IE,2024,IEBTIIENEN004-2024-BTI149,127
21275,EU,17,IE,2024,IEBTIIENEN004-2024-BTI147,125
21311,EU,17,IE,2024,IEBTIIENEN004-2024-BTI161,140
21342,EU,17,IE,2024,IEBTIIENEN004-2024-BTI155,134
21400,EU,17,IE,2024,IEBTIIENEN004-2024-BTI158,137
21431,EU,17,IE,2024,IEBTIIENEN004-2024-BTI154,133
21473,EU,17,IE,2024,IEBTIIENEN004-2024-BTI160,139
22630,EU,18,IE,2024,IEBTIIENEN004-2024-BTI145,123
22820,EU,18,IE,2024,IEBTIIENEN004-2024-BTI142,120
23255,EU,19,IE,2024,IEBTIIENEN004-2024-BTI129,109
23264,EU,19,IE,2024,IEBTIIENEN004-2024-BTI112,92
23367,EU,19,IE,2024,IEBTIIENEN004-2024-BTI48,246
23377,EU,19,IE,2024,IEBTIIENEN004-2024-BTI49,247
23392,EU,19,IE,2024,IEBTIIENEN004-2024-BTI110,90
23407,EU,19,IE,2024,IEBTIIENEN004-2024-BTI111,91
23517,EU,19,IE,2024,IEBTIIENEN004-2024-BTI134,114
23628,EU,19,IE,2024,IEBTIIENEN004-2024-BTI122,102
23778,EU,19,IE,2024,IEBTIIENEN004-2024-BTI131,111
23878,EU,20,IE,2024,IEBTIIENEN004-2024-BTI136,116
23912,EU,20,IE,2024,IEBTIIENEN004-2024-BTI132,112
23936,EU,20,IE,2024,IEBTIIENEN004-2024-BTI139,117
23990,EU,20,IE,2024,IEBTIIENEN004-2024-BTI120,100
